2.6000000000e+005, -1
3.0000000000e+005, -1
1.0000000000e+000, 1.8447293816e-006
2.4000000000e+005, 9.1883752546e-006
2.4000000000e+000, 1.8447297644e-006
2.4000000000e+000, 1.8447207325e-006
2.4000000000e+002, 1.8459772930e-006
2.4000000000e+004, 1.9436799087e-006
2.3500000000e+005, 7.0539075479e-006
2.5250000000e+005, 1.0945846869e-005
2.6125000000e+005, 1.5545138242e-005
2.6562500000e+005, 2.3650396525e-005
2.6781250000e+005, 3.4795943180e-005
2.6890625000e+005, 3.5997649040e-005
2.6945312500e+005, -1
2.6917968750e+005, 6.6887299758e-005
