1.0000000000e+000, 1.8541254042e-006
1.0000000000e+002, 1.8550132156e-006
1.0000000000e+003, 1.8604011266e-006
1.0000000000e+004, 1.9279338236e-006
1.0000000000e+005, 5.4911101238e-006
1.1000000000e+005, -1
1.0500000000e+005, 8.3296577162e-006
1.0750000000e+005, 1.2065710441e-005
1.0875000000e+005, 1.5737032271e-005
1.0937500000e+005, 4.1873342563e-005
1.0968700000e+005, -1
1.0953100000e+005, -1
1.0945300000e+005, 2.3277484494e-005
1.0949200000e+005, 3.4242789769e-005
1.0951100000e+005, 3.3626224203e-005
1.0952100000e+005, -1
1.0951600000e+005, 5.6049154036e-005
1.0951800000e+005, 3.1363196717e-005
1.0951900000e+005, 2.5267668982e-005
1.0000000000e+000, 1.8541254042e-006
1.0000000000e+002, 1.8550132156e-006
1.0000000000e+003, 1.8604011266e-006
1.0952000000e+005, 2.8943024683e-005
1.0952050000e+005, 3.6630649270e-005
1.0952075000e+005, 1.7981845935e-005
1.0952087500e+005, 1.7981844167e-005
1.0952093750e+005, 2.6692767002e-005
1.0952096875e+005, 3.5688198173e-005
1.0952098438e+005, -1
1.0952097656e+005, 3.5688196810e-005
