1.8000000000e+000, 1.8481973979e-006
1.8000000000e+002, 1.8491956961e-006
1.8000000000e+004, 1.9387421129e-006
1.4000000000e+005, 4.0363823879e-006
1.8500000000e+005, -1
1.6250000000e+005, 7.6801998102e-006
1.7375000000e+005, 2.3249957292e-005
